0.000711875	0.12223442	-0.045491825	-1.65E-05
0.000711875	0.121573693	-0.045473949	-1.59E-05
0.000711875	0.120912966	-0.045473949	-1.57E-05
0.000711875	0.12025224	-0.045473949	-1.57E-05
0.000711875	0.119591513	-0.045473949	-1.58E-05
0.000711875	0.118930787	-0.045473949	-1.55E-05
0.000711875	0.11827006	-0.045473949	-1.44E-05
0.000711875	0.117609333	-0.045473949	-1.21E-05
0.000711875	0.116948607	-0.045473949	-7.88E-06
0.000711875	0.11628788	-0.045473949	-1.37E-06
0.000711875	0.115627154	-0.045473949	7.89E-06
0.000711875	0.114966427	-0.045473949	2.02E-05
0.000711875	0.1143057	-0.045433945	3.56E-05
0.000711875	0.113644974	-0.045415482	5.41E-05
0.000711875	0.112984247	-0.045415482	7.54E-05
0.000711875	0.112323521	-0.045415482	9.91E-05
0.000711875	0.111662794	-0.045415482	0.000124398
0.000711875	0.111002068	-0.045415482	0.000150656
0.000711875	0.110341341	-0.045415482	0.000177019
0.000711875	0.109680614	-0.045415482	0.000202687
0.000711875	0.109019888	-0.045415482	0.000226963
0.000711875	0.108359161	-0.045415482	0.000249328
0.000711875	0.107698435	-0.045415482	0.000269506
0.000711875	0.107037708	-0.045415482	0.000287503
0.000711875	0.106376981	-0.045393909	0.000303618
0.000711875	0.105716255	-0.045393909	0.000318417
0.000711875	0.105055528	-0.045393909	0.000332677
0.000711875	0.104394802	-0.045393909	0.00034728
0.000711875	0.103734075	-0.045374424	0.000363092
0.000711875	0.103073348	-0.045374424	0.000380815
0.000711875	0.102412622	-0.045374424	0.000400827
0.000711875	0.101751895	-0.045374424	0.000423028
0.000711875	0.101091169	-0.045374424	0.000446712
0.000711875	0.100430442	-0.045374424	0.000470462
0.000711875	0.099769715	-0.04537204	0.000492089
0.000711875	0.099108989	-0.045327534	0.000508627
0.000711875	0.098448262	-0.045327534	0.000516379
0.000711875	0.097787536	-0.045327534	0.000511012
0.000711875	0.097126809	-0.045327534	0.000487709
0.000711875	0.096466082	-0.045327534	0.000441353
0.000711875	0.095805356	-0.045287712	0.000366743
0.000711875	0.095144629	-0.045287712	0.000258828
0.000711875	0.094483903	-0.045287712	0.000112947
0.000711875	0.093823176	-0.045287712	-7.49E-05
0.000711875	0.09316245	-0.045287712	-0.000308022
0.000711875	0.092501723	-0.045287712	-0.000588444
0.000711875	0.091840996	-0.045287712	-0.000917113
0.000711875	0.09118027	-0.045287712	-0.001293537
0.000711875	0.090519543	-0.045292183	-0.00171567
0.000711875	0.089858817	-0.045292183	-0.002179736
0.000711875	0.08919809	-0.045292183	-0.002680043
0.000711875	0.088537363	-0.04528067	-0.003208743
0.000711875	0.087876637	-0.04528067	-0.003755576
0.000711875	0.08721591	-0.045249542	-0.004307634
0.000711875	0.086555184	-0.045249542	-0.004849213
0.000711875	0.085894457	-0.045249542	-0.005361795
0.000711875	0.08523373	-0.045249542	-0.005824251
0.000711875	0.084573004	-0.045249542	-0.006213329
0.000711875	0.083912277	-0.045253868	-0.006504491
0.000711875	0.083251551	-0.045253868	-0.006673189
0.000711875	0.082590824	-0.045253868	-0.006696596
0.000711875	0.081930097	-0.045223118	-0.006555474
0.000711875	0.081269371	-0.045223118	-0.006235742
0.000711875	0.080608644	-0.045223118	-0.005729339
0.000711875	0.079947918	-0.045223118	-0.005033045
0.000711875	0.079287191	-0.045184208	-0.004144883
0.000711875	0.078626464	-0.045184208	-0.003063468
0.000711875	0.077965738	-0.045184208	-0.001795477
0.000711875	0.077305011	-0.045194042	-0.000360612
0.000711875	0.076644285	-0.045200329	0.001224137
0.000711875	0.075983558	-0.045155888	0.002970725
0.000711875	0.075322832	-0.045155888	0.0049185
0.000711875	0.074662105	-0.045155888	0.00709177
0.000711875	0.074001378	-0.045163105	0.00945999
0.000711875	0.073340652	-0.0451674	0.011958963
0.000711875	0.072679925	-0.045180054	0.014555565
0.000711875	0.072019199	-0.045185547	0.017265662
0.000711875	0.071358472	-0.045123417	0.020089017
0.000711875	0.070697745	-0.045123417	0.022932449
0.000711875	0.070037019	-0.045129551	0.025625717
0.000711875	0.069376292	-0.045136681	0.028022076
0.000711875	0.068715566	-0.045131237	0.030063068
0.000711875	0.068054839	-0.045137325	0.03176622
0.000711875	0.067394112	-0.045142818	0.033187379
0.000711875	0.066733386	-0.045070072	0.03439152
0.000711875	0.066072659	-0.045070072	0.035433703
0.000711875	0.065411933	-0.045068413	0.036348324
0.000711875	0.064751206	-0.045067825	0.037148141
0.000711875	0.064090479	-0.045067734	0.037831101
0.000711875	0.063429753	-0.045058456	0.038388599
0.000711875	0.062769026	-0.045060875	0.038810642
0.000711875	0.0621083	-0.045058029	0.039089255
0.000711875	0.061447573	-0.045053181	0.039223532
0.000711875	0.060786847	-0.045048843	0.039225412
0.000711875	0.06012612	-0.045043068	0.039121424
0.000711875	0.059465393	-0.045039742	0.038945148
0.000711875	0.058804667	-0.045031841	0.038718446
0.000711875	0.05814394	-0.045025513	0.038424606
0.000711875	0.057483214	-0.045012547	0.037985485
0.000711875	0.056822487	-0.04500087	0.037281428
0.000711875	0.05616176	-0.044985641	0.036244409
0.000711875	0.055501034	-0.044985641	0.03492289
0.000711875	0.054840307	-0.045046982	0.03341198
0.000711875	0.054179581	-0.04503104	0.03175513
0.000711875	0.053518854	-0.045016518	0.029923694
0.000711875	0.052858127	-0.044999172	0.027848349
0.000711875	0.052197401	-0.044983887	0.025470551
0.000711875	0.051536674	-0.044968582	0.022807326
0.000711875	0.050875948	-0.044968582	0.019990437
0.000711875	0.050215221	-0.04501281	0.017210308
0.000711875	0.049554494	-0.045003201	0.014596562
0.000711875	0.048893768	-0.044984463	0.012167173
0.000711875	0.048233041	-0.044957504	0.009878793
0.000711875	0.047572315	-0.0449272	0.007704476
0.000711875	0.046911588	-0.044905178	0.005672787
0.000711875	0.046250861	-0.044905178	0.003840012
0.000711875	0.045590135	-0.044905178	0.002229819
0.000711875	0.044929408	-0.044912243	0.000810685
0.000711875	0.044268682	-0.044890133	-0.000473904
0.000711875	0.043607955	-0.044861362	-0.001662926
0.000711875	0.042947229	-0.044861362	-0.002757041
0.000711875	0.042286502	-0.044861362	-0.003727881
0.000711875	0.041625775	-0.044855099	-0.004541654
0.000711875	0.040965049	-0.044855099	-0.005174105
0.000711875	0.040304322	-0.044855099	-0.005612746
0.000711875	0.039643596	-0.044855099	-0.005856268
0.000711875	0.038982869	-0.044866356	-0.005914773
0.000711875	0.038322142	-0.044866356	-0.00580839
0.000711875	0.037661416	-0.044830368	-0.005563581
0.000711875	0.037000689	-0.044830368	-0.005208956
0.000711875	0.036339963	-0.044830368	-0.004772371
0.000711875	0.035679236	-0.044830368	-0.004279662
0.000711875	0.035018509	-0.044830368	-0.003754299
0.000711875	0.034357783	-0.044831245	-0.003217249
0.000711875	0.033697056	-0.044831245	-0.002686765
0.000711875	0.03303633	-0.044831245	-0.00217814
0.000711875	0.032375603	-0.044831245	-0.00170353
0.000711875	0.031714876	-0.04482645	-0.001271916
0.000711875	0.03105415	-0.04482645	-0.000889208
0.000711875	0.030393423	-0.04482645	-0.00055849
0.000711875	0.029732697	-0.04482645	-0.000280357
0.000711875	0.02907197	-0.044819927	-5.33E-05
0.000711875	0.028411243	-0.044819927	0.000125798
0.000711875	0.027750517	-0.044819927	0.000261394
0.000711875	0.02708979	-0.044806606	0.000358712
0.000711875	0.026429064	-0.044806606	0.000423448
0.000711875	0.025768337	-0.044787868	0.000461418
0.000711875	0.025107611	-0.044787868	0.000478268
0.000711875	0.024446884	-0.044787868	0.000479243
0.000711875	0.023786157	-0.044787868	0.000469013
0.000711875	0.023125431	-0.044787868	0.000451553
0.000711875	0.022464704	-0.044787868	0.000430086
0.000711875	0.021803978	-0.044807903	0.000407067
0.000711875	0.021143251	-0.044784061	0.00038422
0.000711875	0.020482524	-0.044784061	0.000362609
0.000711875	0.019821798	-0.044784061	0.000342731
0.000711875	0.019161071	-0.044750786	0.000324635
0.000711875	0.018500345	-0.044750786	0.000308039
0.000711875	0.017839618	-0.044750786	0.000292455
0.000711875	0.017178891	-0.044750786	0.000277296
0.000711875	0.016518165	-0.044750786	0.000261979
0.000711875	0.015857438	-0.044750786	0.000245996
0.000711875	0.015196712	-0.044750786	0.000228978
0.000711875	0.014535985	-0.044750786	0.000210721
0.000711875	0.013875258	-0.044750786	0.000191204
0.000711875	0.013214532	-0.044759136	0.000170585
0.000711875	0.012553805	-0.044759136	0.000149172
0.000711875	0.011893079	-0.044759136	0.000127393
0.000711875	0.011232352	-0.044759136	0.000105755
0.000711875	0.010571625	-0.044759136	8.48E-05
0.000711875	0.009910899	-0.044759136	6.50E-05
0.000711875	0.009250172	-0.044759136	4.70E-05
0.000711875	0.008589446	-0.044740959	3.09E-05
0.000711875	0.007928719	-0.044740959	1.72E-05
0.000711875	0.007267993	-0.044740959	5.93E-06
0.000711875	0.006607266	-0.044740959	-2.91E-06
0.000711875	0.005946539	-0.044740959	-9.44E-06
